epoch;bytes
2498;250221
2499;250240
2500;250094
2501;250234
2502;250166
2503;250263
2504;250237
2505;250235
2506;250421
2507;250453
2508;250458
2509;250433
2510;250233
2511;250164
2512;250250
2513;250230
2514;250124
2515;250175
2516;250309
2517;250396
2518;250394
2519;250358
2520;250291
2521;250364
2522;250374
2523;250445
2524;250478
2525;250419
2526;250453
2527;250421
2528;250298
2529;250179
2530;250208
2531;250162
2532;250403
2533;250407
2534;250403
2535;250284
2536;250381
2537;250356
2538;250285
2539;250183
2540;250254
2541;250242
2542;250274
2543;250350
2544;250419
2545;250397
2546;250423
2547;250347
2548;250464
2549;250418
2550;250468
2551;250283
2552;250416
2553;250427
2554;250372
2555;250536
2556;250490
2557;250313
2558;250342
2559;250401
2560;250419
2561;250423
2562;250438
2563;250426
2564;250325
2565;250451
2566;250351
2567;250363
2568;250312
2569;250335
2570;250378
2571;250421
2572;250497
2573;250433
2574;250368
2575;250432
2576;250477
2577;250350
2578;250304
2579;250368
2580;250261
2581;250282
2582;250269
2583;250257
2584;250318
2585;250272
2586;250323
2587;250379
2588;250443
2589;250503
2590;250486
2591;250445
2592;250430
2593;250411
2594;250401
2595;250287
2596;250284
2597;250328
2598;250329
2599;250208
2600;250338
2601;250203
2602;250131
2603;250039
2604;250088
2605;249975
2606;249940
2607;249909
2608;249976
2609;250005
2610;250064
2611;250075
2612;250159
2613;250093
2614;249975
2615;249876
2616;249860
2617;249814
2618;249884
2619;249847
2620;249818
2621;249823
2622;249821
2623;249916
2624;250003
2625;250055
2626;250053
2627;250039
2628;249995
2629;250059
2630;250070
2631;250095
2632;250081
2633;250034
2634;250086
2635;250026
2636;249947
2637;250041
2638;249974
2639;249953
2640;249891
2641;249874
2642;249969
2643;249971
2644;250004
2645;250094
2646;250034
2647;249996
2648;249977
2649;250015
2650;250027
2651;249982
2652;249984
2653;249991
2654;250123
2655;250032
2656;249932
2657;249844
2658;249983
2659;249973
2660;250049
2661;249973
2662;250029
2663;250042
2664;250130
2665;250091
2666;249981
2667;249986
2668;250032
2669;250023
2670;249959
2671;249954
2672;249849
2673;249871
2674;249831
2675;249867
2676;249803
2677;249816
2678;249881
2679;249902
2680;249901
2681;249865
2682;249859
2683;249905
2684;249964
2685;250033
2686;249970
2687;250016
2688;249995
2689;250030
2690;250002
2691;250003
2692;250045
2693;250131
2694;250111
2695;250023
2696;250126
2697;250178
2698;250177
2699;250171
2700;250159
2701;250130
2702;250123
2703;250128
2704;250101
2705;250148
2706;250174
2707;250176
2708;250155
2709;250083
2710;250109
2711;250082
2712;250079
2713;250198
2714;250180
2715;250197
2716;250096
2717;250004
2718;250032
2719;249981
2720;250025
2721;250055
2722;250030
2723;250041
2724;249947
2725;249859
2726;249837
2727;249875
2728;249985
2729;250019
2730;250031
2731;250127
2732;250172
2733;250117
2734;250096
2735;250115
2736;250146
2737;250179
2738;250132
2739;250114
2740;250053
2741;250101
2742;250089
2743;250049
2744;250075
2745;250031
2746;250080
2747;250182
2748;250131
2749;250000
2750;250110
2751;250053
2752;250030
2753;250073
2754;250119
2755;250188
2756;250246
2757;250167
2758;250265
2759;250231
2760;250233
2761;250196
2762;250213
2763;250199
2764;250140
2765;250140
2766;250154
2767;250034
2768;250041
2769;250080
2770;249951
2771;249982
2772;250096
2773;250005
2774;249915
2775;249931
2776;249957
2777;249990
2778;249986
2779;250006
2780;250023
2781;250052
2782;250029
2783;249958
2784;249880
2785;249878
2786;249917
2787;249937
2788;249841
2789;249869
2790;249824
2791;249782
2792;249822
2793;249812
2794;249827
2795;249919
2796;249984
2797;249951
2798;249928
2799;249936
2800;249818
2801;249825
2802;249737
2803;249710
2804;249796
2805;249913
2806;249877
2807;249791
2808;249696
2809;249704
2810;249762
2811;249790
2812;249746
2813;249755
2814;249756
2815;249541
2816;249661
2817;249710
2818;249707
2819;249724
2820;249698
2821;249699
2822;249744
2823;249771
2824;249711
2825;249608
2826;249495
2827;249465
2828;249441
2829;249495
2830;249497
2831;249390
2832;249487
2833;249560
2834;249617
2835;249548
2836;249661
2837;249575
2838;249420
2839;249320
2840;249380
2841;249424
2842;249293
2843;249296
2844;249268
2845;249244
2846;249181
2847;249119
2848;249063
2849;248983
2850;248951
2851;248966
2852;248953
2853;249004
2854;248913
2855;248852
2856;248988
2857;248979
2858;249071
2859;248937
2860;248748
2861;248884
2862;248916
2863;248868
2864;248957
2865;248764
2866;248664
2867;248671
2868;248795
2869;248709
2870;248723
2871;248697
2872;248610
2873;248668
2874;248609
2875;248649
2876;248721
2877;248681
2878;248638
2879;248619
2880;248652
2881;248556
2882;248708
2883;248631
2884;248493
2885;248547
2886;248696
2887;248709
2888;248697
2889;248610
2890;248592
2891;248601
2892;248738
2893;248762
2894;248751
2895;248690
2896;248701
2897;248795
2898;248744
2899;248802
2900;248683
2901;248708
2902;248856
2903;248721
2904;248800
2905;248695
2906;248833
2907;248976
2908;248906
2909;248935
2910;248884
2911;248904
2912;248824
2913;248721
2914;248634
2915;248700
2916;248726
2917;248801
2918;248851
2919;248833
2920;248826
2921;248727
2922;248754
2923;248750
2924;248804
2925;248766
2926;248776
2927;248823
2928;248843
2929;248818
2930;248863
2931;248880
2932;248918
2933;248819
2934;248827
2935;248840
2936;248798
2937;248631
2938;248606
2939;248645
2940;248609
2941;248630
2942;248589
2943;248627
2944;248645
2945;248690
2946;248622
2947;248623
2948;248542
2949;248699
2950;248739
2951;248704
2952;248629
2953;248691
2954;248841
2955;248983
2956;248942
2957;249015
2958;248980
2959;248817
2960;248794
2961;248772
2962;248830
2963;248717
2964;248778
2965;248781
2966;248771
2967;248670
2968;248618
2969;248624
2970;248507
2971;248462
2972;248605
2973;248593
2974;248419
2975;248410
2976;248387
2977;248452
2978;248420
2979;248389
2980;248493
2981;248482
2982;248451
2983;248475
2984;248384
2985;248466
2986;248419
2987;248558
2988;248655
2989;248617
2990;248515
2991;248548
2992;248551
2993;248515
2994;248698
2995;248726
2996;248714
2997;248689
2998;248722
2999;248753
3000;248786
3001;248800
3002;248801
3003;248768
3004;248734
3005;248708
3006;248728
3007;248788
3008;248795
3009;248788
3010;248698
3011;248581
3012;248748
3013;248727
3014;248646
3015;248520
3016;248536
3017;248542
3018;248456
3019;248395
3020;248354
3021;248520
3022;248532
3023;248431
3024;248522
3025;248545
3026;248478
3027;248455
3028;248497
3029;248463
3030;248399
3031;248431
3032;248446
3033;248473
3034;248430
3035;248572
3036;248512
3037;248518
3038;248595
3039;248525
3040;248426
3041;248450
3042;248367
3043;248445
3044;248417
3045;248517
3046;248574
3047;248507
3048;248461
3049;248449
3050;248350
3051;248361
3052;248432
3053;248356
3054;248287
3055;248303
3056;248452
3057;248361
3058;248386
3059;248445
3060;248489
3061;248607
3062;248486
3063;248460
3064;248383
3065;248377
3066;248397
3067;248377
3068;248309
3069;248151
3070;248158
3071;248249
3072;248196
3073;248281
3074;248275
3075;248362
3076;248198
3077;248198
3078;248259
3079;248259
3080;248286
3081;248275
3082;248190
3083;248062
3084;247937
3085;247984
3086;247978
3087;247974
3088;247981
3089;247906
3090;247790
3091;247966
3092;247956
3093;247803
3094;247794
3095;247770
3096;247925
3097;247927
3098;247981
3099;247840
3100;247750
3101;247786
3102;247869
3103;247758
3104;247874
3105;247813
3106;247835
3107;247954
3108;248145
3109;248094
3110;248027
3111;247999
3112;247951
3113;248090
3114;248110
3115;248020
3116;248087
3117;248144
3118;247974
3119;248054
3120;248090
3121;248238
3122;248267
3123;248313
3124;248417
3125;248317
3126;248184
3127;248177
3128;248161
3129;248220
3130;248261
3131;248013
3132;247964
3133;248008
3134;247994
3135;248007
3136;248063
3137;248046
3138;248099
3139;248075
3140;248014
3141;248106
3142;248048
3143;247975
3144;247989
3145;247950
3146;247911
3147;247974
3148;247969
3149;247911
3150;247928
3151;247910
3152;247921
3153;247910
3154;247916
3155;247885
3156;247912
3157;247930
3158;247967
3159;248002
3160;248004
3161;248002
3162;247916
3163;248036
3164;247979
3165;247893
3166;247858
3167;247923
3168;247946
3169;247935
3170;247951
3171;247906
3172;247999
3173;248093
3174;248010
3175;247906
3176;247987
3177;247927
3178;247977
3179;248045
3180;247952
3181;248018
3182;247967
3183;248031
3184;247993
3185;247924
3186;247902
3187;247772
3188;247779
3189;247883
3190;247898
3191;247830
3192;247839
3193;247823
3194;247968
3195;248001
3196;247995
3197;248083
3198;248056
3199;248125
3200;248142
3201;248171
3202;248045
3203;247899
3204;247842
3205;247804
3206;247859
3207;247926
3208;247921
3209;247873
3210;247826
3211;247674
3212;247749
3213;247711
3214;247765
3215;247680
3216;247766
3217;247509
3218;247521
3219;247570
3220;247457
3221;247484
3222;247677
3223;247618
3224;247510
3225;247605
3226;247438
3227;247468
3228;247457
3229;247484
3230;247565
3231;247594
3232;247598
3233;247468
3234;247577
3235;247561
3236;247502
3237;247460
3238;247512
3239;247492
3240;247534
3241;247593
3242;247524
3243;247574
3244;247617
3245;247571
3246;247586
3247;247550
3248;247588
3249;247581
3250;247539
3251;247576
3252;247624
3253;247648
3254;247712
3255;247583
3256;247666
3257;247675
3258;247656
3259;247747
3260;247753
3261;247855
3262;247828
3263;247847
3264;247884
3265;247941
3266;247911
3267;247900
3268;247910
3269;247952
3270;247938
3271;247761
3272;247726
3273;247776
3274;247835
3275;247816
3276;247845
3277;247844
3278;247958
3279;247863
3280;247894
3281;248069
3282;248047
3283;247926
3284;247899
3285;247915
3286;247938
3287;247940
3288;248034
3289;248035
3290;248014
3291;248066
3292;248081
3293;248081
3294;247997
3295;248062
3296;248037
3297;248061
3298;248093
3299;248053
3300;248111
3301;247981
3302;248092
3303;248052
3304;247939
3305;248017
3306;248091
3307;248124
3308;248080
3309;248206
3310;248247
3311;248324
3312;248320
3313;248198
3314;248227
3315;248173
3316;248179
3317;248145
3318;248090
3319;248108
3320;248099
3321;248035
3322;248118
3323;248154
3324;248132
3325;248027
3326;248009
3327;247955
3328;247953
3329;247984
3330;248082
3331;248033
3332;247919
3333;247870
3334;247962
3335;247965
3336;248059
3337;248034
3338;248020
3339;247945
3340;247928
3341;247760
3342;247839
3343;247798
3344;247862
3345;247850
3346;247774
3347;247755
3348;247651
3349;247558
3350;247543
3351;247458
3352;247549
3353;247447
3354;247385
3355;247463
3356;247492
3357;247584
3358;247614
3359;247583
3360;247740
3361;247704
3362;247719
3363;247809
3364;247819
3365;247861
3366;247904
3367;247893
3368;247866
3369;247865
3370;247767
3371;247747
3372;247661
3373;247761
3374;247707
3375;247767
3376;247686
3377;247712
3378;247769
3379;247725
3380;247762
3381;247675
3382;247750
3383;247713
3384;247738
3385;247745
3386;247699
3387;247770
3388;247686
3389;247656
3390;247687
3391;247622
3392;247691
3393;247748
3394;247678
3395;247683
3396;247792
3397;247766
3398;247878
3399;247774
3400;247802
3401;247883
3402;247827
3403;247652
3404;247668
3405;247609
3406;247509
3407;247537
3408;247493
3409;247529
3410;247619
3411;247525
3412;247563
3413;247703
3414;247671
3415;247688
3416;247742
3417;247683
3418;247623
3419;247669
3420;247584
3421;247592
3422;247594
3423;247592
3424;247510
3425;247508
3426;247498
3427;247526
3428;247516
3429;247414
3430;247476
3431;247464
3432;247361
3433;247533
3434;247538
3435;247515
3436;247499
3437;247507
3438;247412
3439;247450
3440;247542
3441;247631
3442;247521
3443;247489
3444;247403
3445;247518
3446;247641
3447;247664
3448;247732
3449;247667
3450;247580
3451;247681
3452;247616
3453;247635
3454;247658
3455;247642
3456;247720
3457;247757
3458;247672
3459;247664
3460;247836
3461;247567
3462;247527
3463;247567
3464;247566
3465;247638
3466;247536
3467;247653
3468;247609
3469;247610
3470;247623
3471;247485
3472;247411
3473;247415
3474;247369
3475;247522
3476;247495
3477;247449
3478;247521
3479;247554
3480;247547
3481;247506
3482;247462
3483;247346
3484;247378
3485;247495
3486;247446
3487;247415
3488;247388
3489;247505
3490;247513
3491;247396
3492;247407
3493;247471
3494;247313
3495;247159
3496;247296
3497;247371
3498;247208
3499;247288
3500;247177
3501;247302
3502;247228
3503;247304
3504;247261
3505;247304
3506;247398
3507;247323
3508;247310
3509;247365
3510;247240
3511;247184
3512;247210
3513;247261
3514;247291
3515;247285
3516;247298
3517;247147
3518;247191
3519;247358
3520;247307
3521;247307
3522;247207
3523;247060
3524;247054
3525;247140
3526;247192
3527;247121
3528;247220
3529;247111
3530;247026
3531;247037
3532;247140
3533;247127
3534;247132
3535;247147
3536;247178
3537;247089
3538;247082
3539;247009
3540;247060
3541;247005
3542;247149
3543;247251
3544;247254
3545;247159
3546;247235
3547;247154
3548;247201
3549;247143
3550;247118
3551;247168
3552;247171
3553;247300
3554;247288
3555;247252
3556;247283
3557;247267
3558;247225
3559;247001
3560;246982
3561;247033
3562;247215
3563;247215
3564;247231
3565;247307
3566;247250
3567;247267
3568;247409
3569;247397
3570;247399
3571;247443
3572;247412
3573;247404
3574;247409
3575;247330
3576;247316
3577;247343
3578;247439
3579;247507
3580;247474
3581;247502
3582;247478
3583;247485
3584;247519
3585;247475
3586;247379
3587;247439
3588;247501
3589;247507
3590;247529
3591;247509
3592;247374
3593;247406
3594;247289
3595;247400
3596;247414
3597;247323
3598;247447
3599;247306
3600;247476
3601;247455
3602;247560
3603;247633
3604;247610
3605;247551
3606;247468
3607;247506
3608;247472
3609;247449
3610;247471
3611;247453
3612;247466
3613;247480
3614;247426
3615;247463
3616;247428
3617;247430
3618;247341
3619;247383
3620;247425
3621;247423
3622;247406
3623;247445
3624;247483
3625;247456
3626;247427
3627;247438
3628;247531
3629;247555
3630;247574
3631;247583
3632;247629
3633;247581
3634;247650
3635;247677
3636;247722
3637;247677
3638;247821
3639;247859
3640;247686
3641;247773
3642;247718
3643;247782
3644;247804
3645;247926
3646;247810
3647;247983
3648;247967
3649;247754
3650;247789
3651;247920
3652;247896
3653;247808
3654;247836
3655;247919
3656;247833
3657;247921
3658;248086
3659;247926
3660;247964
3661;247983
3662;248079
3663;248033
3664;248012
3665;248026
3666;248243
3667;248121
3668;248068
3669;248051
3670;248019
3671;248066
3672;248157
3673;248231
3674;248244
3675;248210
3676;248282
3677;248308
3678;248318
3679;248306
3680;248347
3681;248488
3682;248361
3683;248348
3684;248290
3685;248317
3686;248320
3687;248321
3688;248317
3689;248316
3690;248411
3691;248571
3692;248626
3693;248523
3694;248593
3695;248587
3696;248545
3697;248382
3698;248491
3699;248510
3700;248497
3701;248476
3702;248645
3703;248620
3704;248586
3705;248590
3706;248554
3707;248552
3708;248505
3709;248662
3710;248563
3711;248554
3712;248545
3713;248491
3714;248426
3715;248371
3716;248463
3717;248517
3718;248494
3719;248472
3720;248416
3721;248451
3722;248390
3723;248467
3724;248614
3725;248547
3726;248466
3727;248658
3728;248726
3729;248720
3730;248637
3731;248601
3732;248589
3733;248612
3734;248574
3735;248537
3736;248495
3737;248461
3738;248367
3739;248326
3740;248320
3741;248257
3742;248261
3743;248248
3744;248266
3745;248258
3746;248285
3747;248322
3748;248287
3749;248275
3750;248270
3751;248247
3752;248272
3753;248345
3754;248387
3755;248339
3756;248325
3757;248363
3758;248360
3759;248272
3760;248138
3761;248170
3762;248157
3763;248206
3764;248117
3765;248039
3766;248174
3767;248176
3768;248147
3769;248132
3770;248189
3771;248177
3772;248211
3773;248279
3774;248313
3775;248230
3776;248076
3777;248033
3778;248056
3779;248059
3780;248131
3781;248200
3782;248139
3783;248101
3784;248135
3785;248101
3786;248111
3787;248096
3788;248106
3789;248010
3790;248047
3791;248135
3792;248104
3793;248097
3794;248041
3795;248051
3796;248215
3797;248211
3798;248072
3799;248142
3800;248102
3801;248181
3802;248142
3803;248077
3804;248181
3805;248048
3806;248046
3807;248111
3808;248146
3809;248110
3810;248195
3811;248172
3812;248123
3813;248153
3814;248098
3815;248131
3816;248233
3817;248147
3818;248208
3819;248163
3820;248154
3821;248183
3822;248205
3823;248254
3824;248305
3825;248251
3826;248214
3827;248267
3828;248254
3829;248124
3830;248041
3831;248062
3832;248075
3833;248209
3834;248208
3835;248004
3836;248110
3837;248016
3838;248022
3839;247990
3840;247767
3841;247698
3842;247808
3843;247711
3844;247793
3845;247854
3846;247819
3847;247807
3848;247805
3849;247605
3850;247688
3851;247647
3852;247578
3853;247591
3854;247575
3855;247748
3856;247792
3857;247803
3858;247685
3859;247742
3860;247714
3861;247790
3862;247907
3863;247821
3864;247847
3865;247876
3866;247800
3867;247803
3868;247699
3869;247655
3870;247721
3871;247886
3872;247701
3873;247640
3874;247681
3875;247726
3876;247557
3877;247516
3878;247673
3879;247728
3880;247597
3881;247567
3882;247601
3883;247543
3884;247551
3885;247596
3886;247627
3887;247642
3888;247665
3889;247575
3890;247692
3891;247697
3892;247679
3893;247657
3894;247649
3895;247666
3896;247620
3897;247662
3898;247681
3899;247612
3900;247587
3901;247666
3902;247622
3903;247636
3904;247566
3905;247598
3906;247619
3907;247674
3908;247663
3909;247648
3910;247669
3911;247651
3912;247721
3913;247658
3914;247678
3915;247556
3916;247605
3917;247462
3918;247518
3919;247403
3920;247415
3921;247511
3922;247540
3923;247657
3924;247582
3925;247487
3926;247362
3927;247357
3928;247249
3929;247288
3930;247318
3931;247392
3932;247440
3933;247408
3934;247326
3935;247371
3936;247310
3937;247307
3938;247513
3939;247475
3940;247430
3941;247330
3942;247342
3943;247328
3944;247332
3945;247380
3946;247517
3947;247421
3948;247450
3949;247570
3950;247661
3951;247570
3952;247579
3953;247551
3954;247522
3955;247547
3956;247625
3957;247450
3958;247601
3959;247673
3960;247660
3961;247488
3962;247524
3963;247586
3964;247538
3965;247577
3966;247598
3967;247542
3968;247556
3969;247454
3970;247366
3971;247448
3972;247290
3973;247289
3974;247255
3975;247191
3976;247317
3977;247397
3978;247322
3979;247249
3980;247229
3981;247161
3982;247155
3983;247050
3984;247219
3985;247063
3986;246992
3987;247153
3988;247202
3989;247097
3990;247046
3991;247153
3992;247231
3993;247171
3994;247026
3995;247129
3996;247116
3997;247156
3998;247043
3999;247083
4000;247045
4001;247107
4002;247066
4003;247027
4004;247103
4005;247061
4006;247018
4007;247090
4008;247153
4009;247168
4010;247215
4011;247241
4012;247258
4013;247219
4014;247232
4015;247342
4016;247320
4017;247304
4018;247345
4019;247358
4020;247448
4021;247496
4022;247451
4023;247369
4024;247369
4025;247441
4026;247397
4027;247397
4028;247525
4029;247494
4030;247315
4031;247250
4032;247265
4033;247223
4034;247186
4035;247117
4036;247082
4037;247267
4038;247179
4039;247019
4040;247109
4041;247113
4042;247197
4043;247297
4044;247240
4045;247124
4046;247110
4047;247052
4048;247130
4049;247158
4050;247124
4051;247067
4052;247044
4053;247087
4054;247085
4055;247033
4056;247053
4057;246981
4058;247060
4059;247087
4060;247165
4061;247104
4062;246938
4063;246940
4064;246811
4065;246736
4066;246766
4067;246796
4068;246808
4069;246857
4070;246894
4071;246799
4072;246841
4073;246896
4074;246948
4075;247092
4076;247095
4077;247082
4078;247058
4079;247134
4080;247110
4081;247238
4082;247014
4083;247016
4084;247081
4085;247100
4086;247138
4087;247116
4088;247085
4089;247020
4090;246911
4091;246948
4092;247017
4093;247099
4094;247132
4095;247220
4096;247199
4097;247074
4098;247185
4099;247069
4100;247044
4101;247026
4102;247115
4103;247159
4104;247167
4105;247192
4106;247254
4107;247273
4108;247395
4109;247490
4110;247402
4111;247362
4112;247429
4113;247354
4114;247501
4115;247388
4116;247315
4117;247357
4118;247329
4119;247378
4120;247388
4121;247423
4122;247401
4123;247456
4124;247374
4125;247357
4126;247304
4127;247140
4128;247149
4129;247114
4130;247181
4131;247351
4132;247318
4133;247301
4134;247330
4135;247234
4136;247359
4137;247262
4138;247270
4139;247170
4140;247260
4141;247175
4142;247216
4143;247119
4144;247216
4145;247209
4146;247301
4147;247237
4148;247280
4149;247340
4150;247240
4151;247207
4152;247238
4153;247198
4154;247239
4155;247117
4156;247146
4157;247222
4158;247273
4159;247300
4160;247262
4161;247122
4162;247134
4163;247246
4164;247251
4165;247220
4166;247118
4167;247152
4168;247182
4169;247210
4170;247207
4171;247310
4172;247411
4173;247395
4174;247422
4175;247421
4176;247533
4177;247561
4178;247473
4179;247433
4180;247447
4181;247439
4182;247615
4183;247491
4184;247501
4185;247487
4186;247488
4187;247447
4188;247524
4189;247503
4190;247548
4191;247478
4192;247427
4193;247435
4194;247441
4195;247533
4196;247488
4197;247524
4198;247528
4199;247433
4200;247468
4201;247462
4202;247421
4203;247449
4204;247575
4205;247619
4206;247670
4207;247547
4208;247557
4209;247561
4210;247517
4211;247409
4212;247459
4213;247449
4214;247535
4215;247524
4216;247500
4217;247458
4218;247353
4219;247456
4220;247349
4221;247296
4222;247332
4223;247410
4224;247336
4225;247480
4226;247320
4227;247377
4228;247358
4229;247255
4230;247311
4231;247397
4232;247397
4233;247446
4234;247492
4235;247477
4236;247282
4237;247257
4238;247436
4239;247376
4240;247366
4241;247380
4242;247432
4243;247329
4244;247406
4245;247453
4246;247468
4247;247493
4248;247518
4249;247425
4250;247294
4251;247253
4252;247122
4253;247112
4254;247083
4255;247066
4256;247152
4257;247153
4258;247148
4259;247236
4260;247261
4261;247235
4262;247217
4263;247170
4264;247078
4265;247116
4266;247147
4267;247115
4268;247251
4269;247221
4270;247166
4271;247241
4272;247105
4273;247101
4274;246992
4275;247045
4276;247089
4277;247237
4278;247302
4279;247348
4280;247334
4281;247276
4282;247173
4283;247253
4284;247252
4285;247250
4286;247295
4287;247314
4288;247183
4289;247205
4290;247263
4291;247212
4292;247188
4293;247274
4294;247305
4295;247336
4296;247281
4297;247368
4298;247394
4299;247322
4300;247395
4301;247430
4302;247311
4303;247265
4304;247173
4305;247187
4306;247265
4307;247322
4308;247217
4309;247252
4310;247141
4311;247068
4312;247129
4313;247136
4314;247251
4315;247172
4316;247176
4317;247204
4318;247126
4319;247180
4320;247143
4321;247026
4322;247014
4323;247025
4324;247120
4325;247051
4326;246994
4327;247033
4328;247001
4329;246992
4330;247072
4331;247122
4332;246983
4333;247081
4334;247019
4335;246916
4336;247009
4337;247142
4338;247006
4339;247195
4340;247129
4341;247072
4342;247093
4343;247150
4344;247060
4345;247171
4346;247169
4347;247148
4348;247229
4349;247081
4350;247232
4351;247181
4352;247074
4353;247104
4354;247198
4355;247109
4356;247072
4357;247176
4358;247101
4359;247091
4360;247098
4361;247261
4362;247270
4363;247212
4364;247276
4365;247244
4366;247359
4367;247174
4368;247181
4369;247165
4370;247175
4371;247209
4372;247165
4373;247242
4374;247176
4375;247133
4376;247026
4377;247233
4378;247204
4379;247270
4380;247084
4381;247029
4382;246962
4383;247037
4384;247055
4385;247032
4386;247049
4387;246983
4388;247159
4389;247024
4390;246969
4391;247107
4392;247038
4393;247095
4394;246939
4395;247041
4396;247029
4397;247094
4398;247274
4399;247066
4400;247052
4401;247042
4402;247038
4403;247106
4404;247026
4405;247044
4406;246983
4407;246933
4408;246892
4409;247041
4410;247092
4411;246976
4412;246818
4413;246788
4414;246860
4415;246759
4416;246546
4417;246661
4418;246663
4419;246611
4420;246633
4421;246722
4422;246816
4423;246648
4424;246605
4425;246672
4426;246678
4427;246532
4428;246592
4429;246545
4430;246479
4431;246590
4432;246697
4433;246496
4434;246487
4435;246476
4436;246445
4437;246541
4438;246657
4439;246688
4440;246765
4441;246665
4442;246653
4443;246636
4444;246620
4445;246772
4446;246743
4447;246611
4448;246667
4449;246654
4450;246562
4451;246710
4452;246733
4453;246745
4454;246801
4455;246809
4456;246858
4457;246726
4458;246741
4459;246695
4460;246822
4461;246747
4462;246969
4463;246968
4464;246861
4465;246994
4466;246967
4467;246868
4468;246960
4469;246943
4470;246895
4471;246916
4472;246941
4473;247046
4474;247219
4475;247108
4476;247138
4477;247126
4478;247172
4479;247183
4480;247189
4481;247241
4482;247145
4483;247122
4484;247085
4485;247189
4486;247100
4487;247235
4488;247165
4489;247213
4490;247248
4491;247214
4492;247281
4493;247196
4494;247308
4495;247370
4496;247370
4497;247329
4498;247404
4499;247331
4500;247382
4501;247435
4502;247357
4503;247348
4504;247429
4505;247528
4506;247421
4507;247348
4508;247459
4509;247516
4510;247307
4511;247503
4512;247409
4513;247283
4514;247387
4515;247357
4516;247438
4517;247335
4518;247382
4519;247391
4520;247416
4521;247448
4522;247566
4523;247441
4524;247510
4525;247451
4526;247498
4527;247538
4528;247414
4529;247406
4530;247392
4531;247454
4532;247423
4533;247511
4534;247482
4535;247437
4536;247410
4537;247499
4538;247468
4539;247517
4540;247432
4541;247446
4542;247363
4543;247498
4544;247441
4545;247517
4546;247464
4547;247481
4548;247354
4549;247524
4550;247631
4551;247561
4552;247522
4553;247557
4554;247531
4555;247559
4556;247535
4557;247425
4558;247569
4559;247529
4560;247599
4561;247527
4562;247517
4563;247500
4564;247455
4565;247523
4566;247428
4567;247405
4568;247344
4569;247431
4570;247479
4571;247490
4572;247489
4573;247588
4574;247495
4575;247500
4576;247443
4577;247576
4578;247434
4579;247513
4580;247458
4581;247553
4582;247548
4583;247521
4584;247473
4585;247474
4586;247523
4587;247488
4588;247546
4589;247526
4590;247439
4591;247409
4592;247416
4593;247339
4594;247377
4595;247482
4596;247483
4597;247544
4598;247489
4599;247340
4600;247340
4601;247325
4602;247301
4603;247351
4604;247331
4605;247326
4606;247353
4607;247382
4608;247346
4609;247251
4610;247319
4611;247318
4612;247313
4613;247344
4614;247376
4615;247429
4616;247503
4617;247485
4618;247453
4619;247471
4620;247391
4621;247503
4622;247433
4623;247529
4624;247539
4625;247518
4626;247480
4627;247436
4628;247354
4629;247386
4630;247367
4631;247289
4632;247230
4633;247141
4634;247276
4635;247196
4636;247187
4637;247230
4638;247099
4639;247218
4640;247334
4641;247347
4642;247331
4643;247269
4644;247386
4645;247316
4646;247396
4647;247354
4648;247400
4649;247419
4650;247416
4651;247478
4652;247503
4653;247647
4654;247592
4655;247561
4656;247485
4657;247517
4658;247456
4659;247382
4660;247440
4661;247443
4662;247500
4663;247566
4664;247495
4665;247467
4666;247361
4667;247414
4668;247411
4669;247521
4670;247490
4671;247558
4672;247414
4673;247389
4674;247446
4675;247457
4676;247441
4677;247570
4678;247624
4679;247637
4680;247559
4681;247528
4682;247599
4683;247495
4684;247519
4685;247595
4686;247617
4687;247561
4688;247571
4689;247640
4690;247615
4691;247575
4692;247534
4693;247473
4694;247446
4695;247325
4696;247469
4697;247571
4698;247543
4699;247549
4700;247584
4701;247672
4702;247716
4703;247645
4704;247606
4705;247600
4706;247500
4707;247595
4708;247695
4709;247627
4710;247606
4711;247605
4712;247750
4713;247763
4714;247740
4715;247761
4716;247754
4717;247768
4718;247727
4719;247689
4720;247798
4721;247558
4722;247476
4723;247569
4724;247589
4725;247445
4726;247387
4727;247292
4728;247473
4729;247577
4730;247488
4731;247623
4732;247601
4733;247490
4734;247392
4735;247455
4736;247314
4737;247306
4738;247426
4739;247437
4740;247589
4741;247633
4742;247576
4743;247609
4744;247650
4745;247674
4746;247603
4747;247763
4748;247673
4749;247667
4750;247690
4751;247732
4752;247778
4753;247859
4754;247845
4755;247780
4756;247759
4757;247736
4758;247786
4759;247909
4760;247864
4761;247742
4762;247888
4763;247832
4764;247863
4765;247765
4766;247751
4767;247853
4768;247803
4769;247875
4770;247882
4771;247832
4772;247909
4773;247938
4774;247956
4775;248045
4776;248122
4777;247873
4778;248033
4779;247855
4780;247956
4781;248116
4782;248071
4783;248074
4784;248149
4785;248034
4786;248109
4787;248027
4788;248121
4789;248194
4790;248141
4791;248299
4792;248159
4793;248089
4794;248044
4795;247864
4796;247859
4797;247885
4798;247966
4799;247789
4800;247879
4801;247888
4802;247871
4803;247812
4804;247777
4805;247745
4806;247838
4807;247825
4808;247772
4809;247861
4810;247880
4811;247888
4812;247787
4813;247765
4814;247809
4815;247861
4816;247977
4817;247804
4818;247688
4819;247592
4820;247640
4821;247746
4822;247759
4823;247721
4824;247770
4825;247752
4826;247733
4827;247813
4828;247811
4829;247880
